site_id,rch_id,stream,samp_date,yr,project,type,panel_yr,huc6,site_name,group,order,region,forest,district,state,lat,long,mgmt,strm_flow,total_index,index_suspect,tds,bf,rch_len,grad,sin,pool_dp,pool_frq,pool_pct,wd_trans,wd_wet_trans,d50,pt_fines2,pt_fines6,stab,veg_stab,bank_angle,un_cut_pct,lw_frq,lw_vol,rich,cling,long_lvd,ct_qd,ephet,plect,trict,intol,rivpacs,temp_days,wmt_days,start_date,end_date,avg_temp,mdmt,mwmt,wmt9,wmt12,wmt15,wmt18,wmt22,aug_et_2000_2015_cpg_all,awc_int_100_cpg_all,baseflow_index_cpg_all,clay_100_cpg_all,dwta_cpg_all,fac_taudem_17all_int,impermeable_100_cpg_all,jul_et_2000_2015_cpg_all,nlcd_2011_forest_100_cpg_all,nlcd_2011_wetlands_100_cpg_all,permeable_100_cpg_all,sand_100_cpg_all,sep_et_2000_2015_cpg_all,silt_100_cpg_all,slope_percent_int_cpg_all,streamslope_percent_int_cpg_all,swe_avg_0301_cpg_all,swe_avg_0401_cpg_all,swe_avg_0501_cpg_all,swe_avg_0601_cpg_all,swe_avg_0701_cpg_all,swe_avg_0801_cpg_all,twi_100_int_cpg_all,us_precip_1981_2010_cpg_all,us_tmax_1981_2010_int_cpg_all,spatial_cluster,utm1,utm2,drain_density,ave_ann_cwd,ave_annual_precip,ave_basin_elev,MAP_UNIT_N
1541,8711,Mcginnis,2015-07-04T00:00:00Z,2015,CRB,K,5,170102130302,034-12-K,034,12,R1,Lolo,Plains-Thompson Falls,MT,47.679247,-114.830235,Managed,Flow (whole reach),60.22389,NA,10,7.92,115.1,0.869,1.073,0.9000000357627869,8.688097306689835,99.99999867430157,10.38,11.7,0.002,33.33,33.33,100,100,94,39.47,217.2,74.676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1766,2139,Trout,2006-08-13T00:00:00Z,2006,CRB,I,1,170101040705,016-10-I,016,10,R1,Panhandle,Bonners Ferry,ID,48.82322,-116.527363,Managed,Flow (whole reach),77.43512,Yes,20,9.48,211.9,4.554,1.451,0.4179999828338623,23.596035865974514,27.229825074293522,16.69,84.46,0.3,20.4,20.4,100,100,99,38.1,920.25,308.323,24,16,4,43,9,8,7,11,1.094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1766,5951,Trout,2011-08-17T00:00:00Z,2011,CRB,I,1,170101040705,016-10-I,016,10,R1,Panhandle,Bonners Ferry,ID,48.82322,-116.527363,Managed,Flow (whole reach),63.85371,Yes,20,8.42,175,5.56,1.211,0.3869999960064888,57.14285714285714,40.571428026471814,14.63,33.01,0.12,6.31,7.83,100,85.29,101,32.35,828.57,190.593,21,9,1,56,7,4,3,9,0.875429,48,42,2011-07-15T00:00:00Z,2011-08-31T00:00:00Z,8.864062539405293,11.199999809265137,11.000000136239189,35,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1766,9128,Trout,2016-08-12T00:00:00Z,2016,CRB,I,1,170101040705,016-10-I,016,10,R1,Panhandle,Bonners Ferry,ID,48.82322,-116.527363,Managed,Flow (whole reach),71.69756,Yes,20,8.79,171.4,5.093,1.18,0.43666668732961017,17.50291715285881,12.310385008537088,11.81,42.9,0.22,12.89,15.33,100,67.65,85,60.61,898.48,357.219,29,17,3,55,8,7,6,15,1.093878,48,42,2016-07-15T00:00:00Z,2016-08-31T00:00:00Z,9.702517367485497,12.800000190734863,11.985714094979423,42,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1767,2140,Cow,2006-08-14T00:00:00Z,2006,CRB,I,1,170101040502,016-14-I,016,14,R1,Panhandle,Bonners Ferry,ID,48.924127,-116.739903,Managed,Flow (whole reach),53.99467,NA,10,8.65,222.4,0.081,1.159,0.6499999761581421,22.48201438848921,92.04136553428157,10.22,84.68,0.003,47.2,48.27,97.73,97.73,77,65.91,935.25,108.43,27,13,3,62,6,8,6,12,0.771,48,42,2006-07-15T00:00:00Z,2006-08-31T00:00:00Z,11.662934050791794,16.700000762939453,16.014286041259766,42,25,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1767,5952,Cow,2011-08-20T00:00:00Z,2011,CRB,I,1,170101040502,016-14-I,016,14,R1,Panhandle,Bonners Ferry,ID,48.924127,-116.739903,Managed,Flow (whole reach),48.23938,NA,10,8.57,205,0.098,NA,0.4854545430703597,53.65853658536585,74.97561012826314,8.27,18.12,0.003,21.49,32.79,95,67.5,63,82.5,1034.15,88.539,27,11,2,65,7,4,4,10,1.002714,48,42,2011-07-15T00:00:00Z,2011-08-31T00:00:00Z,10.22873263557752,12.800000190734863,12.614285605294365,42,12,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1767,9129,Cow,2016-08-10T00:00:00Z,2016,CRB,I,1,170101040502,016-14-I,016,14,R1,Panhandle,Bonners Ferry,ID,48.924127,-116.739903,Managed,Flow (whole reach),50.01336,NA,10,8.53,204,0.083,1.136,0.6000000089406967,29.41176470588235,71.07843090506161,7.56,20.79,0.0145,41.43,63.05,97.5,12.5,67,82.5,803.92,95.165,28,9,3,64,5,5,1,8,0.848881,48,42,2016-07-15T00:00:00Z,2016-08-31T00:00:00Z,11.409808991683853,14.399999618530273,13.757142748151507,42,27,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1768,2141,Long Canyon,2006-08-23T00:00:00Z,2006,CRB,I,1,170101040710,016-20-I,016,20,R1,Panhandle,Bonners Ferry,ID,48.900088,-116.611168,Reference,Flow (whole reach),71.34758,NA,20,12.05,274.9,1.164,1.068,0.7250000089406967,21.826118588577668,58.202983596707405,22.32,138.57,0.052,6.8,9.53,100,66.67,99,42.22,807.57,561.216,29,24,6,53,10,6,10,14,1.107,48,42,2006-07-15T00:00:00Z,2006-08-31T00:00:00Z,10.577517357965311,14.699999809265137,14.128571510314941,42,12,0,0,0,86,9,68,551,176,57946,100,106,93,0,0,5871,28,3577,45,30,531,649,609,257,43,0,681,159047,718,2,-1517436.0957353758,3042447.619629362,0.65,88.31,1613.74,1734.81,Okanogan Highland
1768,5953,Long Canyon,2011-08-18T00:00:00Z,2011,CRB,I,1,170101040710,016-20-I,016,20,R1,Panhandle,Bonners Ferry,ID,48.900088,-116.611168,Reference,Flow (whole reach),60.03815,NA,10,12.64,257.5,1.243,1.066,0.505555553568734,34.95145631067961,44.27184484537365,18.21,38.14,0.063,9.97,13.3,95.24,76.19,98,40.48,978.64,393.542,21,10,2,50,7,4,4,11,1.037831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,9,68,551,176,57946,100,106,93,0,0,5871,28,3577,45,30,531,649,609,257,43,0,681,159047,718,2,-1517436.0957353758,3042447.619629362,0.65,88.31,1613.74,1734.81,Okanogan Highland
1768,9130,Long Canyon,2016-08-11T00:00:00Z,2016,CRB,I,1,170101040710,016-20-I,016,20,R1,Panhandle,Bonners Ferry,ID,48.900088,-116.611168,Reference,Flow (whole reach),65.67068,NA,20,12.39,264.9,1.185,1,0.5114285733018603,26.42506606266516,40.39260080149598,18.84,44.92,0.095,5.02,8.41,100,52.27,94,48.84,724.8,269.049,28,16,2,51,9,6,5,14,1.037646,48,42,2016-07-15T00:00:00Z,2016-08-31T00:00:00Z,10.711805500917965,16.5,14.199999945504326,42,24,0,0,0,86,9,68,551,176,57946,100,106,93,0,0,5871,28,3577,45,30,531,649,609,257,43,0,681,159047,718,2,-1517436.0957353758,3042447.619629362,0.65,88.31,1613.74,1734.81,Okanogan Highland
1769,2142,Trout,2006-07-02T00:00:00Z,2006,CRB,I,1,170102140106,018-01-I,018,01,R1,Panhandle,Sandpoint,ID,48.333948,-116.322477,Managed,Flow (whole reach),53.74842,NA,20,5.4,171.6,3.205,1.291,0.27000000420957804,93.24009324009324,46.328671467609894,13.23,48.1,0.0235,31,31.73,100,76.19,78,61.9,914.92,276.256,22,13,5,48,7,8,4,10,0.658,48,42,2006-07-15T00:00:00Z,2006-08-31T00:00:00Z,10.153038210339016,13,12.771428653172084,42,27,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1769,5954,Trout,2011-07-24T00:00:00Z,2011,CRB,I,1,170102140106,018-01-I,018,01,R1,Panhandle,Sandpoint,ID,48.333948,-116.322477,Managed,Flow (whole reach),46.37854,NA,20,4.34,160.7,3.541,1.23,0.22199999988079072,124.45550715619166,46.110765045298955,15.56,19.98,0.032,31.02,36.79,97.5,27.5,109,25,541.38,180.58,36,17,6,56,11,5,5,13,1.052318,48,42,2011-07-15T00:00:00Z,2011-08-31T00:00:00Z,10.430034753349092,13,12.60000010899135,42,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1769,9131,Trout,2016-06-29T00:00:00Z,2016,CRB,I,1,170102140106,018-01-I,018,01,R1,Panhandle,Sandpoint,ID,48.333948,-116.322477,Managed,Flow (whole reach),50.93278,NA,30,4.83,163.4,3.458,1.158,0.20812500268220901,97.91921664626682,31.3953488080271,13.86,35.65,0.02,14.93,16.67,100,92.5,98,42.5,911.87,311.26,35,18,4,51,10,8,7,15,0.987079,48,42,2016-07-15T00:00:00Z,2016-08-31T00:00:00Z,10.593489612970087,12.899999618530273,12.199999945504326,42,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1770,2143,Pack,2006-08-10T00:00:00Z,2006,CRB,I,1,170102140101,018-04-I,018,04,R1,Panhandle,Sandpoint,ID,48.659264,-116.624308,Managed,Flow (whole reach),49.77381,NA,0,7.19,191.9,2.371,1.185,0.5375000014901161,20.844189682126107,21.573736122214836,16.04,106.22,0.049,4,9.67,100,87.5,100,38.1,213.65,78.803,23,17,5,65,4,7,11,15,0.935,48,42,2006-07-15T00:00:00Z,2006-08-31T00:00:00Z,11.900000002235174,18.399999618530273,17.728571483067103,42,42,15,0,0,73,9,68,540,201,11506,100,95,79,0,0,5860,22,3600,39,25,578,708,708,365,83,1,701,165442,668,2,-1524089.0419461413,3016802.985821777,0.62,111.38,1700.59,1788.68,Okanogan Highland
1770,5955,Pack,2011-08-08T00:00:00Z,2011,CRB,I,1,170102140101,018-04-I,018,04,R1,Panhandle,Sandpoint,ID,48.659264,-116.624308,Managed,Flow (whole reach),53.1702,NA,0,7.35,178.9,2.543,NA,0.30500000218550366,33.53828954723309,26.886529000262566,13.48,24.87,0.073,0.33,1,100,90.91,105,36.36,279.49,92.802,25,11,3,49,8,6,4,12,1.24633,48,42,2011-07-15T00:00:00Z,2011-08-31T00:00:00Z,9.113020866281456,14.600000381469727,14.214285714285714,35,24,0,0,0,73,9,68,540,201,11506,100,95,79,0,0,5860,22,3600,39,25,578,708,708,365,83,1,701,165442,668,2,-1524089.0419461413,3016802.985821777,0.62,111.38,1700.59,1788.68,Okanogan Highland
1770,9132,Pack,2016-08-14T00:00:00Z,2016,CRB,I,1,170102140101,018-04-I,018,04,R1,Panhandle,Sandpoint,ID,48.659264,-116.624308,Managed,Flow (whole reach),56.35435,NA,10,7.88,178.1,2.51,1.079,0.3799999902645747,33.688938798427856,28.074115933092177,14.05,36.38,0.1,0.11,4.4,100,81.4,103,44.19,213.36,66.894,19,8,2,59,6,6,3,9,1.012313,48,42,2016-07-15T00:00:00Z,2016-08-31T00:00:00Z,10.998871520989471,16.200000762939453,14.771428516932897,42,40,0,0,0,73,9,68,540,201,11506,100,95,79,0,0,5860,22,3600,39,25,578,708,708,365,83,1,701,165442,668,2,-1524089.0419461413,3016802.985821777,0.62,111.38,1700.59,1788.68,Okanogan Highland
1771,2145,Lindsey,2006-07-01T00:00:00Z,2006,CRB,I,1,170102140102,018-12-I,018,12,R1,Panhandle,Sandpoint,ID,48.50861,-116.579498,Managed,Flow (whole reach),61.44605,NA,10,3.91,162,1.358,1.275,0.31500000187328886,86.41975308641975,74.0740731910423,8.11,41.78,0.021,37.58,37.58,100,100,89,42.86,283.95,53.429,28,13,5,60,6,6,8,14,0.864,48,42,2006-07-15T00:00:00Z,2006-08-31T00:00:00Z,12.541406264735592,17.200000762939453,16.68571444920131,42,42,9,0,0,118,9,70,540,201,8479,47,137,95,0,53,5860,46,3600,24,20,278,284,181,28,1,0,718,85996,1132,2,-1524391.1646273097,2999896.5158330407,0.98,270.55,890.23,1102.72,Okanogan Highland
1771,5957,Lindsey,2011-07-24T00:00:00Z,2011,CRB,I,1,170102140102,018-12-I,018,12,R1,Panhandle,Sandpoint,ID,48.50861,-116.579498,Managed,Flow (whole reach),31.58724,NA,10,11.27,157,1.331,1.438,0.4069999933242798,63.69426751592356,68.34394931793213,11.55,15.02,0.002,67.66,87.32,92.11,47.37,110,32.35,407.64,30.668,13,1,1,86,0,1,2,3,0.33215,40,34,2011-07-15T00:00:00Z,2011-08-23T00:00:00Z,10.945625003178915,14.100000381469727,13.51428576878139,34,21,0,0,0,118,9,70,540,201,8479,47,137,95,0,53,5860,46,3600,24,20,278,284,181,28,1,0,718,85996,1132,2,-1524391.1646273097,2999896.5158330407,0.98,270.55,890.23,1102.72,Okanogan Highland
1771,9133,Lindsey,2016-06-28T00:00:00Z,2016,CRB,I,1,170102140102,018-12-I,018,12,R1,Panhandle,Sandpoint,ID,48.50861,-116.579498,Managed,Flow (whole reach),56.48822,NA,20,4.73,153.2,1.443,1.714,0.2464705920394729,110.96605744125328,54.96083561807637,8.59,28.34,0.02,25.02,28.39,97.37,97.37,82,60.53,515.67,34.433,31,13,4,60,10,4,7,12,0.995852,48,42,2016-07-15T00:00:00Z,2016-08-31T00:00:00Z,13.376475698418087,18.100000381469727,17.042857033865793,42,42,30,0,0,118,9,70,540,201,8479,47,137,95,0,53,5860,46,3600,24,20,278,284,181,28,1,0,718,85996,1132,2,-1524391.1646273097,2999896.5158330407,0.98,270.55,890.23,1102.72,Okanogan Highland
1772,2146,Cedar,2006-07-15T00:00:00Z,2006,CRB,I,1,170102140206,018-17-I,018,17,R1,Panhandle,Sandpoint,ID,48.032486,-116.446696,Managed,Flow (whole reach),34.63696,Yes,90,2.06,164.8,0.765,1.062,0.3212499972432852,97.08737864077669,72.6941754517046,5.48,11.47,0.002,73.91,81.8,100,100,72,71.43,157.77,24.54,18,13,5,79,4,4,6,7,0.487,48,42,2006-07-15T00:00:00Z,2006-08-31T00:00:00Z,13.432378478348255,17.399999618530273,17.028571265084402,42,42,18,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1772,5958,Cedar,2011-07-23T00:00:00Z,2011,CRB,I,1,170102140206,018-17-I,018,17,R1,Panhandle,Sandpoint,ID,48.032486,-116.446696,Managed,Flow (whole reach),29.35296,Yes,103,2.01,164,0.774,1.036,0.31100000292062757,121.95121951219512,53.84146338555871,4.28,5.08,0.002,57.26,79.12,100,97.5,70,75,268.29,10.281,19,8,4,73,3,2,4,6,0.626196,48,42,2011-07-15T00:00:00Z,2011-08-31T00:00:00Z,12.109635454912981,15.199999809265137,14.142857279096331,42,42,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1772,9134,Cedar,2016-06-30T00:00:00Z,2016,CRB,I,1,170102140206,018-17-I,018,17,R1,Panhandle,Sandpoint,ID,48.032486,-116.446696,Managed,Flow (whole reach),31.80224,Yes,100,2.29,159.6,0.808,1.047,0.28869564960832184,144.11027568922304,67.23057670999589,4.62,8.92,0.002,64.18,86.36,84.21,84.21,70,65.79,187.97,10.177,17,6,3,69,4,2,2,5,0.556751,48,42,2016-07-15T00:00:00Z,2016-08-31T00:00:00Z,13.295920088059372,16.600000381469727,15.885714394705635,42,42,13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1773,2152,E.F. Bull,2006-07-13T00:00:00Z,2006,CRB,I,1,170102131103,026-05-I,026,05,R1,Kootenai,Cabinet,MT,48.11548,-115.686317,Reference,Flow (whole reach),66.1452,Yes,30,9.65,244,4.988,1.146,0.5150000005960464,8.196721311475411,8.073770413633252,16.82,29.7,0.153,4.33,13,100,96,105,34,463.11,417.613,16,10,2,47,5,4,4,6,0.829,48,42,2006-07-15T00:00:00Z,2006-08-31T00:00:00Z,10.691753465268347,13.199999809265137,12.714285714285714,42,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1773,5963,E.F. Bull,2011-08-06T00:00:00Z,2011,CRB,I,1,170102131103,026-05-I,026,05,R1,Kootenai,Cabinet,MT,48.11548,-115.686317,Reference,Flow (whole reach),NA,NA,10,11.09,253.9,4.297,1.181,0.4699999690055847,15.754233950374164,11.027963953067017,13.44,23.28,0.18,NA,NA,100,92,103,40,866.48,953.264,22,11,2,37,6,5,5,10,0.828653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1773,9135,E.F. Bull,2016-07-12T00:00:00Z,2016,CRB,I,1,170102131103,026-05-I,026,05,R1,Kootenai,Cabinet,MT,48.11548,-115.686317,Reference,Flow (whole reach),74.35845,Yes,20,10.62,249.2,5.008,1.537,0.48375000059604645,32.10272873194222,25.36115562169548,16.62,38.18,0.15,1.18,5.07,97.92,95.83,99,33.33,754.41,417.415,17,8,3,36,6,5,2,7,0.829351,48,42,2016-07-15T00:00:00Z,2016-08-31T00:00:00Z,9.918836824595928,11.699999809265137,11.185714176722936,42,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1774,2153,Johnson,2006-06-30T00:00:00Z,2006,CRB,I,1,170102131310,026-06-I,026,06,R1,Panhandle,Sandpoint,ID,48.130754,-116.227071,Managed,Flow (whole reach),64.30444,Yes,50,12.57,207,2.961,1.128,0.4699999988079071,19.32367149758454,17.922705267938436,10.67,68.83,0.052,6.17,9.67,100,85.71,113,14.29,541.06,229.95,22,13,1,43,7,6,7,11,0.933,48,42,2006-07-15T00:00:00Z,2006-08-31T00:00:00Z,8.997482653707266,11.199999809265137,10.928571428571429,42,0,0,0,0,127,8,65,528,189,37879,7,142,94,0,93,5955,48,3487,44,29,322,332,158,31,2,0,645,94495,1069,3,-1507475.8023756086,2953613.046047038,1.28,265.48,935.85,1243.28,Bitterroot Mountains
1774,5964,Johnson,2011-07-22T00:00:00Z,2011,CRB,I,1,170102131310,026-06-I,026,06,R1,Panhandle,Sandpoint,ID,48.130754,-116.227071,Managed,Flow (whole reach),63.80073,Yes,60,10.65,205,3.007,1.115,0.3241666580239932,58.53658536585366,32.975610291085594,20.29,41.24,0.057,4.89,16.34,92.11,15.79,98,42.11,951.22,489.935,25,12,1,41,8,5,5,12,0.932703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,8,65,528,189,37879,7,142,94,0,93,5955,48,3487,44,29,322,332,158,31,2,0,645,94495,1069,3,-1507475.8023756086,2953613.046047038,1.28,265.48,935.85,1243.28,Bitterroot Mountains
1774,9136,Johnson,2016-06-14T00:00:00Z,2016,CRB,I,1,170102131310,026-06-I,026,06,R1,Panhandle,Sandpoint,ID,48.130754,-116.227071,Managed,Flow (whole reach),70.92645,Yes,70,14.22,207.6,2.818,1.029,0.408461536352451,62.62042389210019,43.256261789729834,16.05,38.24,0.057,7.83,20.68,87.5,60,81,62.5,818.88,404.809,22,12,0,41,7,3,6,8,0.78934,48,42,2016-07-15T00:00:00Z,2016-08-31T00:00:00Z,9.47968750115898,11.100000381469727,10.828571319580078,42,0,0,0,0,127,8,65,528,189,37879,7,142,94,0,93,5955,48,3487,44,29,322,332,158,31,2,0,645,94495,1069,3,-1507475.8023756086,2953613.046047038,1.28,265.48,935.85,1243.28,Bitterroot Mountains
1775,2155,E.F. Blue,2006-07-02T00:00:00Z,2006,CRB,I,1,170102131307,026-13-I,026,13,R1,Kootenai,Cabinet,MT,48.103627,-116.01422,Managed,Flow (whole reach),51.81552,NA,30,9.84,209.1,1.884,1.174,0.4799999992052714,28.694404591104735,29.93782851640144,13.82,39.87,0.041,13.44,16.22,100,90.48,110,21.43,549.98,385.111,22,15,1,38,9,6,4,9,1.006,48,42,2006-07-15T00:00:00Z,2006-08-31T00:00:00Z,10.153038210339016,13,12.771428653172084,42,27,0,0,0,104,8,66,800,161,32802,84,117,88,0,16,5690,32,2776,47,32,348,380,293,91,10,0,663,123840,991,3,-1492475.974327179,2947349.547568002,1.34,292.71,1232.78,1311.96,Flathead Valley
1775,5966,E.F. Blue,2011-07-21T00:00:00Z,2011,CRB,I,1,170102131307,026-13-I,026,13,R1,Kootenai,Cabinet,MT,48.103627,-116.01422,Managed,Flow (whole reach),76.74496,NA,30,11.54,191,2.147,1.163,0.5399999842047691,41.88481675392671,38.952879131776506,29.88,31.37,0.04,3.72,6.2,97.37,21.05,93,50,874.35,981.328,22,11,3,42,7,4,3,8,0.934323,48,42,2011-07-15T00:00:00Z,2011-08-31T00:00:00Z,8.253385439929035,11.199999809265137,10.900000027247838,34,0,0,0,0,104,8,66,800,161,32802,84,117,88,0,16,5690,32,2776,47,32,348,380,293,91,10,0,663,123840,991,3,-1492475.974327179,2947349.547568002,1.34,292.71,1232.78,1311.96,Flathead Valley
1775,9137,E.F. Blue,2016-07-01T00:00:00Z,2016,CRB,I,1,170102131307,026-13-I,026,13,R1,Kootenai,Cabinet,MT,48.103627,-116.01422,Managed,Flow (whole reach),69.64294,NA,40,13.9,193.4,2.104,1.13,0.519999984651804,41.36504653567735,46.173733047516905,29.94,49.88,0.037,11.96,20.2,97.37,73.68,96,50,1054.81,599.497,26,15,5,53,8,3,5,9,1.006496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,8,66,800,161,32802,84,117,88,0,16,5690,32,2776,47,32,348,380,293,91,10,0,663,123840,991,3,-1492475.974327179,2947349.547568002,1.34,292.71,1232.78,1311.96,Flathead Valley
1776,2156,W.F. Elk,2006-06-28T00:00:00Z,2006,CRB,I,1,170102131305,026-16-I,026,16,R1,Kootenai,Cabinet,MT,48.011203,-116.055498,Reference,No flow (dry),NA,NA,NA,5.13,167,2.994,1.213,0,0,0,19.12,NA,0.0535,NA,NA,100,93.18,123,11.36,137.72,17.772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,8,65,520,201,14856,100,138,92,0,0,6020,43,3440,50,34,276,259,124,4,0,0,622,107253,1073,3,-1497627.103864059,2938022.0218128483,1.04,294.83,1081.54,1233.78,Bitterroot Mountains
1776,5967,W.F. Elk,2011-07-20T00:00:00Z,2011,CRB,I,1,170102131305,026-16-I,026,16,R1,Kootenai,Cabinet,MT,48.011203,-116.055498,Reference,No flow (completely dry),NA,NA,NA,5.22,174.5,2.653,1.236,0,0,0,18.65,NA,0.05,NA,NA,95.24,NA,119,21.95,114.61,26.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,8,65,520,201,14856,100,138,92,0,0,6020,43,3440,50,34,276,259,124,4,0,0,622,107253,1073,3,-1497627.103864059,2938022.0218128483,1.04,294.83,1081.54,1233.78,Bitterroot Mountains
1776,9138,W.F. Elk,2016-06-15T00:00:00Z,2016,CRB,I,1,170102131305,026-16-I,026,16,R1,Kootenai,Cabinet,MT,48.011203,-116.055498,Reference,No flow (completely dry),NA,NA,NA,6.41,164.6,2.886,1.184,0,0,0,17.83,NA,0.0555,NA,NA,100,92.5,130,15,236.94,32.661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,8,65,520,201,14856,100,138,92,0,0,6020,43,3440,50,34,276,259,124,4,0,0,622,107253,1073,3,-1497627.103864059,2938022.0218128483,1.04,294.83,1081.54,1233.78,Bitterroot Mountains
1777,2157,Pipe,2006-08-08T00:00:00Z,2006,CRB,I,1,170101011402,027-04-I,027,04,R1,Kootenai,Libby,MT,48.600957,-115.618309,Managed,Flow (whole reach),47.96569,NA,110,8.68,225.4,0.466,1.123,0.5175000056624413,17.74622892635315,51.419697298660886,19.62,64.92,0.0735,3.33,6.17,100,97.73,116,27.27,137.53,46.954,25,19,8,56,5,7,10,14,0.916,48,42,2006-07-15T00:00:00Z,2006-08-31T00:00:00Z,12.19687500099341,18.899999618530273,18.5,42,42,40,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1777,5968,Pipe,2011-08-05T00:00:00Z,2011,CRB,I,1,170101011402,027-04-I,027,04,R1,Kootenai,Libby,MT,48.600957,-115.618309,Managed,Flow (whole reach),48.65898,NA,120,8.39,233,0.597,1.168,0.4771428576537541,30.042918454935624,60.38626601256014,17.15,32.55,0.06,2.22,3.78,95.65,71.74,110,37.21,64.38,10.095,23,14,3,59,7,3,3,8,1.057214,48,42,2011-07-15T00:00:00Z,2011-08-31T00:00:00Z,10.932986100100809,16.299999237060547,15.97142859867641,42,40,15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
